1988,18 Again,2567099
1988,Kansas,2432536
1988,A World Apart,2326860
1988,Bird,2181286
1988,Salaam Bombay!,2080046
1988,Pelle the Conqueror,2053931
1988,The Moderns,2011497
1988,Permanent Record,1893139
1988,Vibes,1883811
1988,The Kiss,1869148
1988,Stormy Monday,1791328
1988,Little Nikita,1733070
1988,Lady in White,1705139
1988,Vincent: The Life and Death of Vincent Van Gogh,1577480
1988,Another Woman,1562749
1988,A Handful of Dust,1560700
1988,Two Moon Junction,1547397
1988,Pascali's Island,1451857
1988,Platoon Leader,1348771
1988,Midnight Crossing,1328001
1988,Lost Angels,1247946
1988,Patty Hearst,1223326
1988,Mr. North,1221366
1988,A Time of Destiny,1212487
1988,The Thin Blue Line,1209846
1988,The Lair of the White Worm,1189315
1988,The Wrong Guys,1152786
1988,Aria,1028679
1988,Little Dorrit,1025228
1988,Five Corners,969205
1988,Appointment with Death,960040
1988,Watchers,940173
1988,Julia and Julia,901364
1988,Boyfriends and Girlfriends,823243
1988,Waxwork,808114
1988,Bulletproof (1988),807947
1988,The Boost,784990
1988,"Sister, Sister",743445
1988,And God Created Woman,717376
1988,Split Decisions,695822
1988,Maniac Cop,671382
1988,Spellbinder,657446
1988,Da,644532
1988,Spike of Bensonhurst,623112
1988,Cage,618178
1988,Powaqqatsi,589244
1988,Pound Puppies and the Legend of Big Paw,586938
1988,Buster,540000
1988,The House on Carroll Street,459824
1988,Full Moon in Blue Water,450726
1988,Track 29,429028
1988,Tiger Warsaw,422667
1988,Aloha Summer,418379
1988,Some Girls,401421
1988,The Decline of Western Civilization Part II: The Metal Years,373743
1988,Light Years,370698
1988,The Family,346730
1988,The Deceivers,346297
1988,Prison,345704
1988,It Takes Two (1988),344375
1988,Tapeheads,343786
1988,World Gone Wild,323947
1988,Promised Land,316199
1988,The Chocolate War,303624
1988,Rent-A-Cop,295000
1988,Plain Clothes,289323
1988,Illegally Yours,259019
1988,Call Me,251819
1988,Judgment in Berlin,229556
1988,Bellman and True,226944
1988,The Year My Voice Broke,213901
1988,Beatrice,211821
1988,Matador,206952
1988,Eat the Rich,200723
1988,Mondo New York,193209
1988,Miles from Home,188964
1988,Rocket Gibraltar,187349
1988,Seven Hours to Judgment,177820
1988,My Best Friend Is a Vampire,174380
1988,Pass the Ammo,169785
1988,The Blue Iguana,161398
1988,The Beast,161004
1988,Taffin,159969
1988,Gor,159731
1988,Distant Thunder,156188
1988,Hanna's War,139796
1988,The In Crowd (1988),136567
1988,Consuming Passions,118206
1988,The Kitchen Toto,101807
1988,The Telephone,99978
1988,Amsterdamned,98003
1988,Ghost Town (1988),75000
1988,King Lear,61821
1988,Love at Stake,61789
1988,Pulse (1988),40397
1988,A Killing Affair,35000
1988,The Lighthorsemen,33779
1988,Doin' Time on Planet Earth,29576
1988,We Think the World of You,20998
1988,Puss in Boots (1988),12951
1988,Haunted Summer,9911
1988,The Missing Link,6127
1988,The Prince of Pennsylvania,5415
1988,When the Wind Blows,5274
1988,After School,3967
1988,State Park,421
1989,Batman,251188924
1989,Indiana Jones and the Last Crusade,197171806
1989,Lethal Weapon 2,147253986
1989,Look Who's Talking,140088813
1989,"Honey, I Shrunk the Kids",130724172
1989,Back to the Future Part II,118450002
1989,Ghostbusters II,112494738
1989,Driving Miss Daisy,106593296
1989,Parenthood,100047830
1989,Dead Poets Society,95860116
1989,When Harry Met Sally...,92823546
1989,The War of the Roses,86888546
1989,The Little Mermaid,84355863
1989,Steel Magnolias,83759091
1989,Christmas Vacation,71319526
1989,Turner & Hooch,71079915
1989,Born on the Fourth of July,70001698
1989,Uncle Buck,66758538
1989,Field of Dreams,64431625
1989,Tango & Cash,63408614
1989,Harlem Nights,60864870
1989,Sea of Love,58571513
1989,Pet Sematary,57469467
1989,The Abyss,54222310
1989,Star Trek V: The Final Frontier,52210049
1989,Major League,49797148
1989,"See No Evil, Hear No Evil",46908987
1989,Black Rain,46212055
1989,Always,43858790
1989,K-9,43247647
1989,Three Fugitives,40586886
1989,Bill & Ted's Excellent Adventure,40485039
1989,The Karate Kid Part III,38956288
1989,The 'Burbs,36601993
1989,Fletch Lives,35150960
1989,License to Kill,34667015
1989,Lean on Me,31906454
1989,The Bear,31753898
1989,Weekend at Bernie's,30218387
1989,Road House,30050028
1989,Peter Pan (Re-issue) (1989),29445131
1989,The Dream Team,28890240
1989,Do the Right Thing,27545445
1989,All Dogs Go to Heaven,27100027
1989,Glory,26828365
1989,"sex, lies and videotape",24741667
1989,A Nightmare on Elm Street 5: The Dream Child,22168359
1989,Dad,22103037
1989,Lock Up,22099847
1989,Cousins,22026369
1989,The Rescuers (Re-issue) (1989),21215869
1989,Say Anything,20781385
1989,An Innocent Man,20047604
1989,The Fly II,20021322
1989,Skin Deep,19674852
1989,Blaze,19131246
1989,Her Alibi,18699037
1989,Casualties of War,18671317
1989,Prancer,18587135
1989,The Fabulous Baker Boys,18428904
1989,Crimes and Misdemeanors,18254702
1989,Shocker,16554699
1989,Chances Are,16278590
1989,No Holds Barred,16093651
1989,Next of Kin,15942628
1989,Leviathan,15704614
1989,She-Devil,15351421
1989,My Left Foot,14743391
1989,Kickboxer,14697005
1989,Friday the 13th Part VIII,14343976
1989,The Wizard,14278900
1989,Great Balls of Fire!,13741060
1989,Family Business,12195695
1989,Pink Cadillac,12143484
1989,She's Out of Control,12065892
1989,Halloween 5,11642254
1989,Gross Anatomy,11604598
1989,Police Academy 6: City Under Siege,11567217
1989,Young Einstein,11536599
1989,Who's Harry Crumb?,10982364
1989,New York Stories,10763469
1989,The Package,10647219
1989,We're No Angels,10555348
1989,Cyborg,10166459
1989,Henry V,10161099
1989,Criminal Law,9974446
1989,Tap,9114702
1989,Renegades,9015164
1989,Scandal,8800000
1989,True Believer,8742750
1989,Troop Beverly Hills,8508843
1989,Cheetah,8153677
1989,Deepstar Six,8143225
1989,Dead Bang,8125592
1989,The Adventures of Baron Munchausen,8083123
1989,Dead Calm,7825009
1989,"Enemies, A Love Story",7754571
1989,Disorganized Crime,7723506
1989,Johnny Handsome,7237794
1989,Lawrence of Arabia (re-issue) (1989),6986278
1989,Relentless,6985999
1989,Shag: The Movie,6957975
1989,Roger and Me,6706368
1989,Music Box,6263883
1989,UHF,6157157
1989,Shirley Valentine,6056912
1989,Immediate Family,5932613
1989,Millennium,5777099
1989,Dream a Little Dream,5552441
1989,Second Sight,5368865
1989,Let It Ride,4973285
1989,See You in the Morning,4795009
1989,Drugstore Cowboy,4729352
1989,The January Man,4611062
1989,The Mighty Quinn,4557214
1989,Staying Together,4348025
1989,Listen to Me,4299023
1989,Red Scorpion,4192440
1989,Loverboy,3960327
1989,Phantom of the Opera (1989),3953745
1989,Earth Girls Are Easy,3916303
1989,A Dry White Season,3766879
1989,Worth Winning,3690328
1989,Old Gringo,3574256
1989,Fat Man and Little Boy,3563162
1989,Physical Evidence,3560932
1989,In Country,3531971
1989,Kinjite,3416846
1989,Camille Claudel,3331297
1989,Rude Awakening,3169719
1989,Speed Zone,3077361
1989,Fright Night II,2983784
1989,976-Evil,2955917
1989,The Adventures of Milo and Otis,2948215
1989,Gleaming the Cube,2777280
1989,Farewell to the King,2420917
1989,Gone with the Wind (Re-issue) (1989),2403316
1989,Chocolat (1989),2317091
1989,Sing,2260616
1989,Scenes From the Class Struggle in Beverly Hills,2156471
1989,Jacknife,2049769
1989,Rooftops,2043889
1989,Winter People,2023282
1989,Erik the Viking,1932642
1989,Communion,1919653
1989,Breaking In,1877618
1989,Cookie,1869417
1989,Miss Firecracker,1852655
1989,Bloodfist,1770082
1989,The Horror Show,1738897
1989,Best of the Best,1700000
1989,How I Got Into College,1642239
1989,Mystery Train,1541218
1989,Stepfather 2,1519796
1989,The 2nd Animation Celebration,1487606
1989,True Love,1354268
1989,The Navigator (Re-issue),1333379
1989,Romero,1316495
1989,Babar: The Movie,1305187
1989,Apartment Zero,1267578
1989,Little Vera,1262598
1989,Queen of Hearts,1236844
1989,High Hopes,1192322
1989,Murmur of the Heart (Re-issue),1160784
1989,Miracle Mile,1145404
1989,Valmont,1132112
1989,Heathers,1108462
1989,Heart of Dixie,1097333
1989,Wired,1089000
1989,The Music Teacher,1086894
1989,The Little Thief,1055416
1989,Welcome Home,1029822
1989,Pumpkinhead (Re-issue),1000000
1989,Getting It Right,960385
1989,American Ninja 3: Blood Hunt,902152
1989,Parents,870532
1989,Crack House,862551
1989,The Terror Within,858591
1989,Little Monsters,793775
1989,The Toxic Avenger Part II,792966
1989,For All Mankind,770132
1989,The Girl in a Swing,747013
1989,Vampire's Kiss,725131
1989,La Lectrice,699397
1989,"Distant Voices, Still Lives",688329
1989,War Party,657190
1989,Wuthering Heights (Re-issue),624643
1989,The Wizard of Oz (1989 re-issue),612300
1989,Eddie and the Cruisers II,536508
1989,"Thelonious Monk: Straight, No Chaser",518918
1989,Slaves of New York,463972
1989,The Rainbow,444055
1989,Akira,439162
1989,How to Get Ahead in Advertising,418053
1989,Triumph of the Spirit,408839
1989,The Toxic Avenger Part III: The Last Temptation of Toxie,363561
1989,Night Game,337812
1989,Crusoe,315421
1989,Out Cold (1989),294266
1989,Powwow Highway,283747
1989,Kill Me Again,283694
1989,Heavy Petting,272371
1989,Paperhouse,241278
1989,Weapons of the Spirit,232981
1989,A Chorus of Disapproval,216373
1989,The Rachel Papers,201468
1989,The Return of the Swamp Thing,192816
1989,Beverly Hills Brats,192561
1989,For Queen and Country,191051
1989,The Experts,169203
1989,Night Visitor,166635
1989,Under the Boardwalk,147542
1989,The Big Picture,117463
1989,Race for Glory,100326
1989,Signs of Life,95836
1989,Mind Games,85085
1989,Hanussen,82635
1989,Me and Him,78814
1989,After Midnight,76325
1989,"Bert Rigby, You're a Fool",75868
1989,When the Whales Came,73131
1989,Manifesto,70060
1989,Under the Sun of Satan,68765
1989,Cohen and Tate,64227
1989,Survival Quest,62683
1989,Rachel River,60698
1989,Ten Little Indians,59405
1989,"Fear, Anxiety and Depression",47148
1989,Bloodhounds of Broadway,43671
1989,Animal Behavior,41526
1989,New Year's Day,36106
1989,Checking Out,30877
1989,Teen Witch,27843
1989,Echoes of Paradise,23717
1989,Blood Red,15510
1989,The Time Guardian,12682
1989,Far From Home,11859
1989,High Stakes,4780
1989,Hit List,4564
1989,Catch Me If You Can (1989),3686
1990,Home Alone,285761243
1990,Ghost,217631306
1990,Dances with Wolves,184208848
1990,Pretty Woman,178406268
1990,Teenage Mutant Ninja Turtles,135265915
1990,The Hunt for Red October,122012643
1990,Total Recall,119394840
1990,Die Hard 2: Die Harder,117540947
1990,Dick Tracy,103738726
1990,Kindergarten Cop,91457688
1990,Back to the Future Part III,87727583
1990,Presumed Innocent,86303188
1990,Days of Thunder,82670733
1990,Another 48 HRS.,80818974
1990,Three Men and a Little Lady,71609321
1990,Bird on a Wire,70978012
1990,The Godfather Part III,66666062
1990,Flatliners,61489265
1990,Misery,61276872
1990,Edward Scissorhands,56362352
1990,Problem Child,53470891
1990,Arachnophobia,53208180
1990,Awakenings,52096475
1990,Look Who's Talking Too,47789074
1990,Hard to Kill,47410827
1990,Goodfellas,46836214
1990,Marked for Death,46044396
1990,Robocop 2,45681173
1990,The Jungle Book (re-issue) (1990),44645619
1990,Young Guns II,44143410
1990,Gremlins 2: The New Batch,41482207
1990,Rocky V,40946358
1990,Joe Versus the Volcano,39404261
1990,Postcards from the Edge,39071603
1990,Mermaids,35419397
1990,Darkman,33878502
1990,Air America,31053601
1990,Predator 2,30669413
1990,Green Card,29888235
1990,Pacific Heights,29381956
1990,Child's Play 2,28501605
1990,The Rescuers Down Under,27931461
1990,Internal Affairs,27734391
1990,Cadillac Man,27627310
1990,Memphis Belle,27441977
1990,House Party,26385627
1990,Jacob's Ladder,26118851
1990,The Exorcist III,26098824
1990,Fantasia (Re-issue) (1990),25363371
1990,Navy Seals,25069101
1990,Ernest Goes to Jail,25029569
1990,Ghost Dad,24707633
1990,My Blue Heaven,23591472
1990,The Russia House,22997992
1990,The First Power,22424195
1990,The Rookie (1990),21633874
1990,The Freshman,21460601
1990,The Adventures of Ford Fairlane,21413502
1990,Quigley Down Under,21413105
1990,Madhouse,21036771
1990,Hamlet (1990),20710451
1990,Jetsons: The Movie,20305841
1990,Stella,20240128
1990,Taking Care of Business,20005435
1990,Betsy's Wedding,19740070
1990,Duck Tales: The Movie,18115724
1990,Sibling Rivalry,17854933
1990,White Palace,17487531
1990,The Guardian (1990),17037887
1990,Death Warrant,16853487
1990,Tremors,16667084
1990,Tales From the Darkside: The Movie,16324573
1990,Men at Work,16247964
1990,I Love You to Death,16186793
1990,Mo' Better Blues,16153593
1990,Avalon,15740796
1990,The Bonfire of the Vanities,15691192
1990,Revenge,15645616
1990,Reversal of Fortune,15445131
1990,Mr. Destiny,15379253
1990,Spaced Invaders,15369573
1990,Quick Change,15260154
1990,Fire Birds,14760451
1990,Wild at Heart,14560247
1990,The Lord of the Flies,13985225
1990,The Grifters,13446769
1990,Crazy People,13236513
1990,Bad Influence,12626043
1990,Cinema Paradiso,11990401
1990,Graveyard Shift,11582891
1990,Henry & June,11567449
1990,Pump Up the Volume,11541758
1990,Opportunity Knocks,11359129
1990,Q & A,11207891
1990,Wild Orchid,11060485
1990,Nuns on the Run,10959015
1990,Narrow Margin,10873237
1990,The Witches,10360553
1990,Adventures of Milo and Otis (Re-issue),10351534
1990,The Two Jakes,10005969
1990,Miami Blues,9888167
1990,Havana,9243140
1990,Nightbreed,8862354
1990,Ski Patrol,8533973
1990,Cry-Baby,8266343
1990,Blue Steel,8217997
1990,Funny About Love,8141292
1990,"The Cook, The Thief, His Wife and Her Lover",7724701
1990,Mr. & Mrs. Bridge,7698010
1990,Alice,7331647
1990,Almost an Angel,6939946
1990,Delta Force 2: Operation Stranglehold,6698361
1990,Flashback,6488114
1990,The Gods Must Be Crazy II,6291444
1990,Men Don't Leave,6070725
1990,Night of the Living Dead,5835247
1990,Cyrano de Bergerac,5820020
1990,Stanley & Iris,5820015
1990,Leatherface: The Texas Chainsaw Massacre III,5765562
1990,Hardware,5728953
1990,Loose Cannons,5585154
1990,Miller's Crossing,5080409
1990,The Handmaid's Tale,4960385
1990,The Long Walk Home,4873620
1990,Longtime Companion,4609953
1990,Graffiti Bridge,4562778
1990,I Come in Peace,4348368
1990,Lisa,4347648
1990,Lambada,4263112
1990,China Cry: A True Story,4212828
1990,Heart Condition,4134992
1990,Tie Me Up! Tie Me Down!,4087361
1990,Mountains of the Moon,4011793
1990,Short Time,4010647
1990,"Welcome Home, Roxy Carmichael",3989297
1990,The Lemon Sisters,3473905
1990,A Shock to the System,3417056
1990,Metropolitan,2938208
1990,Desperate Hours (1990),2742912
1990,Blind Fury,2692037
1990,"After Dark, My Sweet",2678414
1990,King of New York,2554476
1990,Impulse (1990),2544504
1990,Class of 1999,2459895
1990,Body Chemistry,2415312
1990,Downtown,2346150
1990,"White Hunter, Black Heart",2319124
1990,The Nasty Girl,2281569
1990,Texasville,2268181
1990,Vincent and Theo,2231274
1990,Def by Temptation,2218579
1990,Eating,2100538
1990,The Sheltering Sky,2075084
1990,The Krays,2060847
1990,Akira Kurosawa's Dreams,1963207
1990,State of Grace,1911542
1990,The Forbidden Dance,1823154
1990,Tune in Tomorrow,1794001
1990,The Nutcracker Prince,1781694
1990,Too Beautiful For You,1776440
1990,Last Exit to Brooklyn,1730005
1990,The Rain Killer,1696066
1990,Brain Dead,1627955
1990,Jesus of Montreal,1601612
1990,May Fools,1576702
1990,The Haunting of Morella,1547867
1990,The Last of the Finest,1531489
1990,Streets,1510053
1990,A Cry in the Wild,1494969
1990,The Field,1494399
1990,Love at Large,1436308
1990,Monsieur Hire,1417030
1990,Courage Mountain,1393610
1990,Repossessed,1382462
1990,Daddy's Dyin'... Who's Got the Will?,1373728
1990,Everybody Wins,1372350
1990,The Fourth War,1305887
1990,The Hot Spot,1293976
1990,Bloodfist 2,1292323
1990,The 3rd Animation Celebration,1289551
1990,Robot Jox,1272977
1990,Slumber Party Massacre 3,1242995
1990,The Icicle Thief,1231622
1990,Vital Signs,1224605
1990,Without You I'm Nothing,1218730
1990,Don't Tell Her It's Me,1171762
1990,To Sleep With Anger,1161135
1990,Where the Heart Is (1990),1106475
1990,Hidden Agenda,1030938
1990,Corporate Affairs,1006575
1990,Come See the Paradise,947306
1990,Sweetie,938065
1990,The Blood of Heroes,882290
1990,Angel Town,855810
1990,Waiting for the Light,808690
1990,C'est La Vie,805472
1990,Listen Up: The Lives of Quincy Jones,776699
1990,Listen Up: The Lives of Quincy Jones,776699
1990,The 22nd Tournee of Animation,768304
1990,Strapless,764794
1990,Coupe de Ville,715983
1990,The Return of Superfly,610402
1990,Henry: Portrait of a Serial Killer,609939
1990,Overexposed,577701
1990,Rosalie Goes Shopping,574080
1990,Strike It Rich,541626
1990,The Tall Guy,510712
1990,Frankenstein Unbound,334748
1990,Chattahoochee,259486
1990,Frankenhooker,205068
1990,Martians Go Home,129778
1990,Torrents of Spring,111747
1990,A Man Called Sarge,92706
1990,A Show of Force,91578
1990,Chicago Joe and the Showgirl,85395
1990,Why Me?,83882
1990,Fools of Fortune,83490
1990,Speaking Parts,76609
1990,Happy Together (1990),70912
1990,The Spirit of '76,52310
1990,Spontaneous Combustion,50367
1990,Twister (1990),33455
1990,Red Surf,13136
1990,Diamond's Edge,12751
1990,Pathfinder (1990),10628
1990,The Feud,3102
1991,Terminator 2: Judgment Day,204843345
1991,Robin Hood: Prince of Thieves,165493908
1991,Beauty and the Beast,145863363
1991,The Silence of the Lambs,130742922
1991,City Slickers,124033791
1991,Hook,119654823
1991,The Addams Family,113502426
1991,Sleeping with the Enemy,101599005
1991,Father of the Bride,89325780
1991,The Naked Gun 2 1/2: The Smell of Fear,86930411
1991,Fried Green Tomatoes,82418501
1991,Cape Fear,79091969
1991,Teenage Mutant Ninja Turtles II,78656813
1991,Backdraft,77868585
1991,Star Trek VI: The Undiscovered Country,74888996
1991,The Prince of Tides,74787599
1991,JFK,70405498
1991,Hot Shots!,69467617
1991,What About Bob?,63707829
1991,101 Dalmatians (Re-issue) (1991),60830285
1991,The Last Boy Scout,59509925
1991,My Girl,59489799
1991,Boyz N the Hood,57504069
1991,Doc Hollywood,54830779
1991,Bugsy,49114016
1991,New Jack City,47624353
1991,The Rocketeer,46704056
1991,Thelma and Louise,45360915
1991,Point Break,43218387
1991,Regarding Henry,43001500
1991,The Fisher King,41895491
1991,Out for Justice,39673161
1991,The Doctor,38120905
1991,Bill and Ted's Bogus Journey,38037513
1991,Dead Again,38016380
1991,Soapdish,36489888
1991,Freddy's Dead: The Final Nightmare,34872033
1991,White Fang,34793160
1991,The Doors,34416893
1991,King Ralph,34002045
1991,Curly Sue,33691313
1991,Dying Young,33669178
1991,Grand Canyon,33243020
1991,Jungle Fever,32482682
1991,Double Impact,30102717
1991,L.A. Story,28862081
1991,Deceived,28738096
1991,Necessary Roughness,26255594
1991,The Hard Way,25895485
1991,Other People's Money,25682090
1991,Don't Tell Mom the Babysitter's Dead,25196249
1991,Problem Child 2,25104700
1991,Little Man Tate,25010896
1991,Class Action,24277858
1991,The People Under the Stairs,24204154
1991,Lionheart,24078196
1991,Oscar,23562716
1991,Frankie and Johnny (1991),22773535
1991,Pure Luck,22641969
1991,An American Tail: Fievel Goes West,22166041
1991,Only the Lonely,21830957
1991,Ricochet,21756163
1991,F/X 2,21082165
1991,Mobsters,20246790
1991,House Party 2,19438638
1991,Mortal Thoughts,18784957
1991,Paradise (1991),18634643
1991,For the Boys,17860280
1991,The Neverending Story II,17373527
1991,Hudson Hawk,17218080
1991,Defending Your Life,16371128
1991,Billy Bathgate,15565363
1991,Highlander 2: The Quickening,15556340
1991,Switch,15545943
1991,A Kiss Before Dying,15429177
1991,Shipwrecked,15104156
1991,Toy Soldiers,15073942
1991,Madonna: Truth or Dare,15012935
1991,Child's Play 3,14960255
1991,The Commitments,14919570
1991,Once Around,14851083
1991,All I Want for Christmas,14812144
1991,Not Without My Daughter,14789113
1991,Flight of the Intruder,14587732
1991,Ernest Scared Stupid,14143280
1991,The Perfect Weapon,14061361
1991,Drop Dead Fred,13878334
1991,The Marrying Man,12454768
1991,Shattered,11511031
1991,Career Opportunities,11336986
1991,One Good Cop,11276846
1991,V.I. Warshawski,11128309
1991,The Super,11000863
1991,A Rage in Harlem,10438504
1991,"He Said, She Said",9804775
1991,The Butcher's Wife,9689816
1991,Scenes From a Mall,9563393
1991,Guilty by Suspicion,9480198
1991,Body Parts,9188150
1991,Stone Cold,9151887
1991,Warlock,9094451
1991,Late for Dinner,8906823
1991,The Five Heartbeats,8750400
1991,Bingo,8667684
1991,Nothing But Trouble,8479793
1991,Black Robe,8211952
1991,If Looks Could Kill,7788597
1991,Strictly Business,7683267
1991,Harley Davidson and the Marlboro Man,7434726
1991,Wild Hearts Can't Be Broken,7294835
1991,Rush,7241350
1991,Suburban Commando,6948859
1991,Defenseless,6413375
1991,My Own Private Idaho,6401336
1991,Rambling Rose,6266621
1991,Mystery Date,6166819
1991,Barton Fink,6153939
1991,"Europa, Europa",5575738
1991,Delirious (1991),5546827
1991,Livin' Large!,5467959
1991,Eve of Destruction,5451119
1991,The Object of Beauty,5136759
1991,La Femme Nikita,5017971
1991,True Identity,4693236
1991,The Hitman,4654288
1991,Dutch,4603929
1991,Run,4409328
1991,Hear My Song,4313473
1991,Popcorn,4205000
1991,Life Stinks,4102526
1991,Impromptu,4076211
1991,Paris is Burning,3779620
1991,Mannequin Two: On the Move,3752428
1991,My Heroes Have Always Been Cowboys,3603615
1991,Shout,3547684
1991,Homicide,2971661
1991,Another You,2865916
1991,The Man in the Moon,2853801
1991,Return to the Blue Lagoon,2807854
1991,Straight Out of Brooklyn,2712293
1991,Naked Lunch,2641357
1991,Showdown in Little Tokyo,2275557
1991,29th Street,2120564
1991,Cadence,2070871
1991,The Double Life of Veronique,1999955
1991,Ju Dou,1986433
1991,Madame Bovary (1991),1942423
1991,Spartacus (re-issue),1830650
1991,Prospero's Books,1750301
1991,Everybody's Fine (1991),1745470
1991,My Father's Glory,1730856
1991,High Heels,1710057
1991,Citizen Kane (Re-issue),1585634
1991,"Truly, Madly, Deeply",1554742
1991,Life Is Sweet,1516414
1991,Company Business,1501785
1991,My Mother's Castle,1477071
1991,Mister Johnson,1464242
1991,Book of Love,1382259
1991,At Play in the Fields of the Lord,1345903
1991,City of Hope,1345015
1991,Hearts of Darkness,1318449
1991,The Rapture,1277404
1991,Kickboxer 2,1250712
1991,The Comfort of Strangers,1244381
1991,Slacker,1228108
1991,Cool as Ice,1193062
1991,Year of the Gun,1182273
1991,The Unborn (1991),1159578
1991,Daddy Nostalgia,1108429
1991,Kafka,1059071
1991,An Angel at My Table,1054638
1991,Whore,1008404
1991,Antonia and Jane,1002078
1991,Meeting Venus,1000348
1991,Talking Dirty After Dark,978775
1991,The Taking of Beverly Hills,939277
1991,Beastmaster 2,869325
1991,The 23rd Tournee of Animation,862309
1991,The Miracle,835519
1991,Until the End of the World,829625
1991,Poison,787280
1991,Mindwalk,774048
1991,The Story of Boys and Girls,741221
1991,Rosencrantz and Guildenstern Are Dead,739104
1991,The British Animation Invasion,729102
1991,Thousand Pieces of Gold,717772
1991,Into the Sun,641886
1991,Dice Rules,637327
1991,Queens Logic,612781
1991,Tatie Danielle,604624
1991,The Pope Must Die(t),582510
1991,The Search for Signs of Intelligent Life in the Universe,579854
1991,Rich Girl,561000
1991,Hangin' with the Homeboys,532933
1991,"Sex, Drugs, Rock and Roll",530392
1991,Rhapsody in August,516431
1991,Meet the Applegates,485772
1991,McBain,456127
1991,Drowning by Numbers,424773
1991,True Colors,418807
1991,La Belle Noiseuse,399516
1991,Dogfight,394631
1991,Sweet Talker,382510
1991,American Ninja 4: The Annihilation,358047
1991,Trust,356122
1991,Iron and Silk,356077
1991,Two Evil Eyes,349618
1991,Dark Obsession,336811
1991,Talent for the Game,336396
1991,Pastime,267265
1991,Journey of Hope,261718
1991,Closet Land,259012
1991,Twenty-One,256521
1991,NFB of Canada Animation Festival,249167
1991,Stepping Out,246000
1991,Young Soul Rebels,225664
1991,The Indian Runner,191125
1991,The Ballad of the Sad Cafe,184890
1991,Bright Angel,158243
1991,Men of Respect,139155
1991,Close My Eyes,135893
1991,Liebestraum,133645
1991,Open Doors,123470
1991,The Inner Circle,93292
1991,Let Him Have It,88686
1991,Naked Tango,81777
1991,Crossing the Line (1991),59227
1991,Shadow of China,55166
1991,Prisoners of the Sun,52654
1991,Crooked Hearts,30964
1991,The Dark Backward,28654
1991,Lyrical Nitrate,26662
1991,Opening Night,23488
1991,Ski School,18476
1991,The Reflecting Skin,17042
1991,Convicts,13623
1991,Robot Carnival,10642
1991,Blood and Concrete,8780
1991,Paper Mask,7991
1991,Resident Alien,7867
1991,December,5868
1991,Inspecteur Lavardin,2685
1991,Scissors,2368
1991,Cheap Shots,2323
1992,Aladdin,217350219
1992,Home Alone 2: Lost in New York,173585516
1992,Batman Returns,162831698
1992,Lethal Weapon 3,144731527
1992,A Few Good Men,141340178
1992,Sister Act,139605150
1992,The Bodyguard,121945720
1992,Wayne's World,121697323
1992,Basic Instinct,117727224
1992,A League of Their Own,107533928
1992,Unforgiven,101157447
1992,The Hand That Rocks the Cradle,88036683
1992,Under Siege,83563139
1992,Patriot Games,83351587
1992,Bram Stoker's Dracula,82522790
1992,White Men Can't Jump,76253806
1992,The Last of the Mohicans,75505856
1992,Boomerang,70052444
1992,Scent of a Woman,63095253
1992,The Crying Game,62548947
1992,Far and Away,58883840
1992,"Honey, I Blew Up the Kid",58662452
1992,Housesitter,58500635
1992,Death Becomes Her,58422650
1992,Unlawful Entry,57138719
1992,Beethoven,57114049
1992,Forever Young,55956187
1992,Alien 3,55473545
1992,My Cousin Vinny,52929168
1992,Sneakers,51432691
1992,The Mighty Ducks,50752337
1992,Malcolm X,48169910
1992,Single White Female,48017402
1992,The Distinguished Gentleman,46666502
1992,Medicine Man,45500797
1992,Passenger 57,44065653
1992,A River Runs Through It,43440294
1992,Encino Man,40693477
1992,Mo' Money,40227006
1992,Universal Soldier,36299898
1992,Honeymoon in Vegas,35208854
1992,The Lawnmower Man,32100816
1992,Sleepwalkers,30524763
1992,3 Ninjas,29000301
1992,Final Analysis,28590665
1992,Stop! Or My Mom Will Shoot!,28411210
1992,The Muppet Christmas Carol,27281507
1992,Howards End,25966555
1992,Candyman,25792310
1992,The Cutting Edge,25105517
1992,Ferngully: The Last Rainforest,24650296
1992,Hoffa,24276506
1992,Leap of Faith,23369283
1992,Toys,23278931
1992,Thunderheart,22660758
1992,Captain Ron,22518097
1992,The Player,21706101
1992,Shining Through,21633781
1992,Consenting Adults,21591728
1992,Raising Cain,21370057
1992,Straight Talk,21202099
1992,Kuffs,21142815
1992,Mr. Baseball,20883046
1992,Juice,20146880
1992,Prelude to a Kiss,20006730
1992,Hero,19507345
1992,Pinocchio (Re-issue) (1992),18863559
1992,Singles,18471850
1992,Used People,17957265
1992,The Babe,17530973
1992,Freejack,17129026
1992,Pet Sematary II,17092453
1992,Deep Cover,16639799
1992,Buffy the Vampire Slayer,16624456
1992,Pure Country,15164458
1992,Ladybugs,14796494
1992,School Ties,14715067
1992,City of Joy,14683921
1992,Memoirs of an Invisible Man,14358033
1992,Rapid Fire,14356479
1992,Cool World,14110589
1992,Mr. Saturday Night,13351357
1992,The Great Mouse Detective (re-issue),13288756
1992,Class Act,13272113
1992,Trespass,13249535
1992,Enchanted April,13200170
1992,American Me,13086430
1992,Hellraiser III: Hell on Earth,12534961
1992,A Stranger Among Us,12282994
1992,Rock-A-Doodle,11657385
1992,Jennifer 8,11390479
1992,Whispers in the Dark,11124511
1992,Stay Tuned,10736401
1992,Glengarry Glen Ross,10725228
1992,Husbands and Wives,10555619
1992,Chaplin,9493259
